id,url,deal_score,tco_cost_per_km,avg_annual_tco,make,model,year,price,mileage,composite_score,estimated_resale_after_period,scraped_date,tco_purchase_tax,tco_total_depreciation_over_period,tco_avg_annual_depreciation,tco_estimated_resale_value_after_period,tco_total_fuel_cost_over_period,tco_avg_annual_fuel_cost,tco_fuel_price_used_per_l,tco_fuel_consumption_l_100km_used,tco_total_maintenance_over_period,tco_avg_annual_maintenance,tco_total_insurance_over_period,tco_avg_annual_insurance,tco_listing_price,tco_total_tco_plus_tax_over_period,tco_avg_annual_tco_plus_tax,tco_tco_calculation_years,tco_reliability_qir,tco_reliability_defect_rate,tco_remaining_lifespan_km
mazda_mazda3_2011_3300.0_303,https://www.facebook.com/marketplace/item/1393435245340522/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,16.5,0.83733844,$12560.08,mazda,mazda3,2011,$3300.00,265000,0.772916667,$1948.62,2025-05-17,$429.00,$1351.38,$270.28,$1948.62,$10260.00,$2052.00,$1.52,9.0,$41760.00,$8352.00,$9000.00,$1800.00,$3300.00,$62800.38,$12560.08,5.0,$90.00,17.0,35000.0
volkswagen_golf_2010_3800.0_28,https://www.facebook.com/marketplace/item/1884447282364448/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,16.47,0.8374231733333333,$12561.35,volkswagen,golf,2010,$3800.00,153000,0.697916667,$2243.86,2025-05-17,$494.00,$1556.14,$311.23,$2243.86,$10260.00,$2052.00,$1.52,9.0,$41496.60,$8299.32,$9000.00,$1800.00,$3800.00,$62806.74,$12561.35,5.0,$75.00,17.0,147000.0
honda_accord_2009_6000.0_100,https://www.facebook.com/marketplace/item/1017127603856167/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,16.27,0.8396408,$12594.61,honda,accord,2009,$6000.00,225000,0.772916667,$3542.94,2025-05-17,$780.00,$2457.06,$491.41,$3542.94,$9804.00,$1960.80,$1.52,8.6,$40932.00,$8186.40,$9000.00,$1800.00,$6000.00,$62973.06,$12594.61,5.0,$90.00,17.0,75000.0
honda_accord_2009_6000.0_220,https://www.facebook.com/marketplace/item/1365342941409001/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,16.27,0.8396408,$12594.61,honda,accord,2009,$6000.00,225000,0.772916667,$3542.94,2025-05-17,$780.00,$2457.06,$491.41,$3542.94,$9804.00,$1960.80,$1.52,8.6,$40932.00,$8186.40,$9000.00,$1800.00,$6000.00,$62973.06,$12594.61,5.0,$90.00,17.0,75000.0
toyota_avalon_2008_6500.0_42,https://www.facebook.com/marketplace/item/1080315280584242/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,15.96,0.8428322000000001,$12642.48,toyota,avalon,2008,$6500.00,272000,0.818333333,$3838.19,2025-05-17,$845.00,$2661.81,$532.36,$3838.19,$8664.00,$1732.80,$1.52,7.6,$42041.60,$8408.32,$9000.00,$1800.00,$6500.00,$63212.42,$12642.48,5.0,$97.00,16.0,28000.0
honda_civic_2008_4000.0_290,https://www.facebook.com/marketplace/item/1643978433147149/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,15.94,0.8429018666666668,$12643.53,honda,civic,2008,$4000.00,239000,0.758333333,$2361.96,2025-05-17,$520.00,$1638.04,$327.61,$2361.96,$8208.00,$1641.60,$1.52,7.2,$43851.60,$8770.32,$9000.00,$1800.00,$4000.00,$63217.64,$12643.53,5.0,$85.00,16.0,61000.0
honda_civic_2009_6200.0_106,https://www.facebook.com/marketplace/item/1029392672486652/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,15.43,0.8480234933333333,$12720.35,honda,civic,2009,$6200.00,246000,0.773333333,$3661.04,2025-05-17,$806.00,$2538.96,$507.79,$3661.04,$8208.00,$1641.60,$1.52,7.2,$43048.80,$8609.76,$9000.00,$1800.00,$6200.00,$63601.76,$12720.35,5.0,$88.00,16.0,54000.0
honda_civic_2009_1800.0_123,https://www.facebook.com/marketplace/item/7764144910363662/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,15.37,0.84862824,$12729.42,honda,civic,2009,$1800.00,270000,0.773333333,$1062.88,2025-05-17,$234.00,$737.12,$147.42,$1062.88,$8208.00,$1641.60,$1.52,7.2,$45468.00,$9093.60,$9000.00,$1800.00,$1800.00,$63647.12,$12729.42,5.0,$88.00,16.0,30000.0
toyota_corolla_2011_3999.0_12,https://www.facebook.com/marketplace/item/701272685881879/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,15.34,0.8491186731999999,$12736.78,toyota,corolla,2011,$3999.00,357000,0.823333333,$2361.37,2025-05-17,$519.87,$1637.63,$327.53,$2361.37,$7752.00,$1550.40,$1.52,6.8,$44774.40,$8954.88,$9000.00,$1800.00,$3999.00,$63683.90,$12736.78,5.0,$98.00,16.0,0.0
honda_civic_2006_2500.0_267,https://www.facebook.com/marketplace/item/1290312955832605/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,15.22,0.8500156666666668,$12750.24,honda,civic,2006,$2500.00,224000,0.737916667,$1476.23,2025-05-17,$325.00,$1023.77,$204.75,$1476.23,$8208.00,$1641.60,$1.52,7.2,$45194.40,$9038.88,$9000.00,$1800.00,$2500.00,$63751.18,$12750.24,5.0,$83.00,17.0,76000.0
honda_civic_2012_3500.0_156,https://www.facebook.com/marketplace/item/1262750362136663/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,15.11,0.8512571333333333,$12768.86,honda,civic,2012,$3500.00,316000,0.777083333,$2066.72,2025-05-17,$455.00,$1433.28,$286.66,$2066.72,$8208.00,$1641.60,$1.52,7.2,$44748.00,$8949.60,$9000.00,$1800.00,$3500.00,$63844.29,$12768.86,5.0,$95.00,19.0,0.0
toyota_avalon_2003_3000.0_208,https://www.facebook.com/marketplace/item/1351990499189399/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,15.07,0.8517030666666665,$12775.55,toyota,avalon,2003,$3000.00,229000,0.7925,$1771.47,2025-05-17,$390.00,$1228.53,$245.71,$1771.47,$8664.00,$1732.80,$1.52,7.6,$44595.20,$8919.04,$9000.00,$1800.00,$3000.00,$63877.73,$12775.55,5.0,$96.00,18.0,71000.0
toyota_corolla_2011_4499.0_84,https://www.facebook.com/marketplace/item/1224774992705903/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,14.98,0.8527154065333333,$12790.73,toyota,corolla,2011,$4499.00,357000,0.823333333,$2656.61,2025-05-17,$584.87,$1842.39,$368.48,$2656.61,$7752.00,$1550.40,$1.52,6.8,$44774.40,$8954.88,$9000.00,$1800.00,$4499.00,$63953.66,$12790.73,5.0,$98.00,16.0,0.0
toyota_yaris_2008_600.0_32,https://www.facebook.com/marketplace/item/1032778144975910/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,14.88,0.85359608,$12803.94,toyota,yaris,2008,$600.00,315000,0.797916667,$354.29,2025-05-17,$78.00,$245.71,$49.14,$354.29,$8664.00,$1732.80,$1.52,7.6,$46032.00,$9206.40,$9000.00,$1800.00,$600.00,$64019.71,$12803.94,5.0,$95.00,17.0,0.0
volkswagen_golf_2010_7200.0_120,https://www.facebook.com/marketplace/item/1026627405723505/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,14.85,0.85360096,$12804.01,volkswagen,golf,2010,$7200.00,148000,0.697916667,$4251.53,2025-05-17,$936.00,$2948.47,$589.69,$4251.53,$10260.00,$2052.00,$1.52,9.0,$40875.60,$8175.12,$9000.00,$1800.00,$7200.00,$64020.07,$12804.01,5.0,$75.00,17.0,152000.0
honda_accord_2008_2499.0_16,https://www.facebook.com/marketplace/item/996164449393721/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,14.76,0.8547764731999999,$12821.65,honda,accord,2008,$2499.00,240000,0.794166667,$1475.63,2025-05-17,$324.87,$1023.37,$204.67,$1475.63,$9804.00,$1960.80,$1.52,8.6,$43956.00,$8791.20,$9000.00,$1800.00,$2499.00,$64108.24,$12821.65,5.0,$88.00,14.0,60000.0
honda_civic_2010_3000.0_37,https://www.facebook.com/marketplace/item/1944326799637745/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,14.73,0.8551004000000001,$12826.51,honda,civic,2010,$3000.00,285000,0.808333333,$1771.47,2025-05-17,$390.00,$1228.53,$245.71,$1771.47,$8208.00,$1641.60,$1.52,7.2,$45306.00,$9061.20,$9000.00,$1800.00,$3000.00,$64132.53,$12826.51,5.0,$95.00,16.0,15000.0
honda_civic_2008_5000.0_260,https://www.facebook.com/marketplace/item/1901359377298248/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,14.66,0.8556633333333333,$12834.95,honda,civic,2008,$5000.00,243000,0.758333333,$2952.45,2025-05-17,$650.00,$2047.55,$409.51,$2952.45,$8208.00,$1641.60,$1.52,7.2,$44269.20,$8853.84,$9000.00,$1800.00,$5000.00,$64174.75,$12834.95,5.0,$85.00,16.0,57000.0
honda_cr v_2006_3500.0_67,https://www.facebook.com/marketplace/item/1848733999223896/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,14.48,0.8574331333333335,$12861.50,honda,cr v,2006,$3500.00,217000,0.747916667,$2066.72,2025-05-17,$455.00,$1433.28,$286.66,$2066.72,$9006.00,$1801.20,$1.52,7.9,$44413.20,$8882.64,$9000.00,$1800.00,$3500.00,$64307.49,$12861.50,5.0,$85.00,17.0,83000.0
honda_accord_2008_3000.0_17,https://www.facebook.com/marketplace/item/1826136701296296/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,14.4,0.8583804,$12875.71,honda,accord,2008,$3000.00,240000,0.794166667,$1771.47,2025-05-17,$390.00,$1228.53,$245.71,$1771.47,$9804.00,$1960.80,$1.52,8.6,$43956.00,$8791.20,$9000.00,$1800.00,$3000.00,$64378.53,$12875.71,5.0,$88.00,14.0,60000.0
toyota_yaris_2007_2499.0_272,https://www.facebook.com/marketplace/item/632034339839657/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,14.35,0.8589364732,$12884.05,toyota,yaris,2007,$2499.00,292000,0.797916667,$1475.63,2025-05-17,$324.87,$1023.37,$204.67,$1475.63,$8664.00,$1732.80,$1.52,7.6,$45408.00,$9081.60,$9000.00,$1800.00,$2499.00,$64420.24,$12884.05,5.0,$95.00,17.0,8000.0
honda_civic_2016_8300.0_85,https://www.facebook.com/marketplace/item/1012962664226640/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,14.32,0.8590977733333334,$12886.47,honda,civic,2016,$8300.00,384000,0.76875,$4901.07,2025-05-17,$1079.00,$3398.93,$679.79,$4901.07,$8208.00,$1641.60,$1.52,7.2,$42746.40,$8549.28,$9000.00,$1800.00,$8300.00,$64432.33,$12886.47,5.0,$85.00,15.0,0.0
audi_a5_2016_9000.0_282,https://www.facebook.com/marketplace/item/1346418063247226/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,14.12,0.8608852,$12913.28,audi,a5,2016,$9000.00,189000,0.6875,$5314.41,2025-05-17,$1170.00,$3685.59,$737.12,$5314.41,$10260.00,$2052.00,$1.52,9.0,$40450.80,$8090.16,$9000.00,$1800.00,$9000.00,$64566.39,$12913.28,5.0,N/A,15.0,111000.0
honda_accord_2008_4500.0_63,https://www.facebook.com/marketplace/item/2442037952843371/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,14.02,0.8622105999999999,$12933.16,honda,accord,2008,$4500.00,235000,0.794166667,$2657.21,2025-05-17,$585.00,$1842.79,$368.56,$2657.21,$9804.00,$1960.80,$1.52,8.6,$43434.00,$8686.80,$9000.00,$1800.00,$4500.00,$64665.79,$12933.16,5.0,$88.00,14.0,65000.0
honda_accord_2008_4500.0_243,https://www.facebook.com/marketplace/item/1366562724411948/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,14.02,0.8622105999999999,$12933.16,honda,accord,2008,$4500.00,235000,0.794166667,$2657.21,2025-05-17,$585.00,$1842.79,$368.56,$2657.21,$9804.00,$1960.80,$1.52,8.6,$43434.00,$8686.80,$9000.00,$1800.00,$4500.00,$64665.79,$12933.16,5.0,$88.00,14.0,65000.0
